cluster_key,survivor_id,survivor_name,old_id,old_name,brand,category,weight,extracted_color,extracted_sizes,recipe_refs,inventory_refs
"dubbing||hends||spectra dubbing||",4ce0b25f-1acd-43fc-9a52-4376cc863d44,"Spectra Dubbing",ba1c7744-8192-43fa-93e7-78b1dcc6d615,"Spectra Dubbing #26",Hends,dubbing,"","#26","",0,0
"dubbing||hends||spectra dubbing||",4ce0b25f-1acd-43fc-9a52-4376cc863d44,"Spectra Dubbing",c221dfb9-3178-404e-a38b-d72deaee25b3,"Spectra Dubbing #28",Hends,dubbing,"","#28","",0,0
"dubbing||hends||spectra dubbing||",4ce0b25f-1acd-43fc-9a52-4376cc863d44,"Spectra Dubbing",cd0443f2-f105-49d5-a6cd-30373faa8bfe,"Spectra Dubbing #11",Hends,dubbing,"","#11","",0,0
"dubbing||hends||spectra dubbing||",4ce0b25f-1acd-43fc-9a52-4376cc863d44,"Spectra Dubbing",e946a412-98d8-4dd9-b0fe-2cb8156c9ac1,"Spectra Dubbing #29",Hends,dubbing,"","#29","",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",00fba484-df9e-411b-9283-c20b7b2a2d21,"Ultra Wire Fuchsia",UTC,wire,"","fuchsia","small|brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",060401fa-2ed0-4f63-b152-03d650c1cc44,"Ultra Wire Gray",UTC,wire,"","gray","small|brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",06448917-4a84-463e-9516-4a9b3a5979dc,"Ultra Wire Rust",UTC,wire,"","rust","small|brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",09b9d670-902e-46d3-9eb0-f5dbddb6586a,"Ultra Wire White",UTC,wire,"","white","small|brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",11825897-e3f7-414a-a56d-e147707a00fe,"Ultra Wire Tan",UTC,wire,"","tan","small|brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",14053b29-ee56-4fb0-8cf9-dba715715bfc,"Ultra Wire Red Metallic",UTC,wire,"","red metallic","x-small|small|brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",22392e8c-0a94-4739-9362-45ea5d102742,"Ultra Wire Amber",UTC,wire,"","amber","x-small|small|brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",2b99e156-3195-4366-bc63-7ff45420c864,"Ultra Wire Blue Metallic",UTC,wire,"","blue metallic","small|brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",2dcbed64-961a-4670-ac94-02164a1ac71f,"Ultra Wire Ginger",UTC,wire,"","ginger","small|brassie|medium",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",413f966f-37ef-45cb-bdf7-1e36ef3f7412,"Ultra Wire Sculpin Olive",UTC,wire,"","sculpin olive","small|brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",568eee02-b350-48b3-b6b6-7adb38b281fe,"Ultra Wire Black",UTC,wire,"","black","x-small|small|brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",62b987c0-7aa1-47cb-9491-9bbcbcf66acf,"Ultra Wire Chartreuse Metallic",UTC,wire,"","chartreuse metallic","x-small|small|brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",8262f676-401f-4c80-8374-2ef6ce8ba108,"Ultra Wire Purple",UTC,wire,"","purple","small|brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",865413cd-f293-49eb-9319-2b232d4f491c,"Ultra Wire Green Metallic",UTC,wire,"","green metallic","x-small|small|brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",8d47c68a-8dd4-479a-a162-b26d8a48fc24,"Ultra Wire Wine Metallic",UTC,wire,"","wine metallic","small|brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",8e0ac71f-45af-4e4f-b0c0-a8fc1a36b8b0,"Ultra Wire Gold",UTC,wire,"","gold","x-small|small|brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",8e3daa1b-3b67-4680-845b-f936e17d92ad,"Ultra Wire Golden Olive",UTC,wire,"","golden olive","small|brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",8fa535d1-2169-455e-ad95-0fa5ec5eb4fd,"Ultra Wire Copper",UTC,wire,"","copper","x-small|small|brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",977cee0f-37cc-47be-af12-6ec16918a68d,"Ultra Wire Brown",UTC,wire,"","brown","small|brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",9c0ec18c-496f-4352-a0b7-4671156a737f,"Ultra Wire Copper Brown",UTC,wire,"","copper brown","small|brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",a6eae90b-5463-4c73-ac03-ae45d77fa779,"Ultra Wire Pink",UTC,wire,"","pink","small|brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",ae8e4590-4d1c-4fa3-8c49-376fae8d8683,"Ultra Wire Dun",UTC,wire,"","dun","brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",b53e1c66-22ee-40bc-95a0-81cc8979004b,"Ultra Wire Olive",UTC,wire,"","olive","small|brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",b986d668-25fe-40a7-ab75-fbffbc6da6c5,"Ultra Wire Cerise",UTC,wire,"","cerise","brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",ca1037db-6c84-4d36-a767-dbe471667fd2,"Ultra Wire Silver",UTC,wire,"","silver","x-small|small|brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire Hot Orange",UTC,wire,"","hot orange","x-small|small|brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",d50e38da-58ad-445d-a507-cdfd1c7d9eb5,"Ultra Wire Hot Yellow Metallic",UTC,wire,"","hot yellow metallic","small|brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",e9f8719b-0348-42ba-90d4-486f8701e5c8,"Ultra Wire Red",UTC,wire,"","red","x-small|small|brassie|medium",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",f0e22d7a-244c-41a1-9db8-b3467928b035,"Ultra Wire Hot Orange Metallic",UTC,wire,"","hot orange metallic","small|brassie|medium|large",0,0
"wire||utc||ultra wire||",d0f94f0f-ad8f-4140-af72-ea96d7c88999,"Ultra Wire",fba8bcdf-deff-46ee-9991-43994c8ee1f7,"Ultra Wire Gun Metal Blue",UTC,wire,"","gun metal blue","x-small|small|brassie|medium|large",0,0
"thread||veevus||veevus 10/0||10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0 Red",Veevus,thread,"10/0","red","10/0",0,0
"thread||veevus||veevus 10/0||10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0",23d9fa10-b1dc-40d2-a272-ab645352852e,"Veevus 10/0 Olive",Veevus,thread,"10/0","olive","10/0",0,0
"thread||veevus||veevus 10/0||10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0",2cd4bbed-30e6-4d3c-88ed-fe063c010875,"Veevus 10/0 Rusty Brown",Veevus,thread,"10/0","rusty brown","10/0",0,0
"thread||veevus||veevus 10/0||10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0",33be913b-3f7a-4a7d-93a4-6a51078c1772,"Veevus 10/0 Rose Pink",Veevus,thread,"10/0","rose pink","10/0",0,0
"thread||veevus||veevus 10/0||10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0",3584e392-ad60-4f2d-9622-3d4af0dd8a72,"Veevus 10/0 Light Cahill",Veevus,thread,"10/0","light cahill","10/0",0,0
"thread||veevus||veevus 10/0||10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0",3b50a005-a735-4d04-a50f-f606fde4b5cb,"Veevus 10/0 Brown",Veevus,thread,"10/0","brown","10/0",0,0
"thread||veevus||veevus 10/0||10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0",568ca607-eefd-468d-a2e8-fa72e87e01e9,"Veevus 10/0 Purple",Veevus,thread,"10/0","purple","10/0",0,0
"thread||veevus||veevus 10/0||10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0",664a7be7-8771-4c59-98ca-40153834f273,"Veevus 10/0 Fl. Yellow Chartreuse",Veevus,thread,"10/0","fl. yellow chartreuse","10/0",0,0
"thread||veevus||veevus 10/0||10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0",7a537297-069d-4702-884f-4878d2e67765,"Veevus 10/0 Pale Green",Veevus,thread,"10/0","pale green","10/0",0,0
"thread||veevus||veevus 10/0||10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0",89b814c0-9dbd-4198-9c09-abdf643590a7,"Veevus 10/0 White",Veevus,thread,"10/0","white","10/0",0,0
"thread||veevus||veevus 10/0||10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0",8c48733a-6915-4258-afc3-2394555986be,"Veevus 10/0 Hot Orange",Veevus,thread,"10/0","hot orange","10/0",0,0
"thread||veevus||veevus 10/0||10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0",8f770086-6771-402f-bd07-3011202ad533,"Veevus 10/0 Marron",Veevus,thread,"10/0","marron","10/0",0,0
"thread||veevus||veevus 10/0||10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0",909cff9e-c671-493b-8f33-0cd5bc0da68b,"Veevus 10/0 Fl. Orange",Veevus,thread,"10/0","fl. orange","10/0",0,0
"thread||veevus||veevus 10/0||10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0",9bd5b19c-fc56-4cbb-ba72-ef24821a6a93,"Veevus 10/0 Lavender",Veevus,thread,"10/0","lavender","10/0",0,0
"thread||veevus||veevus 10/0||10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0",a0b5f964-27a2-48ac-879a-fc4dee35138f,"Veevus 10/0 Sunburst Yellow",Veevus,thread,"10/0","sunburst yellow","10/0",0,0
"thread||veevus||veevus 10/0||10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0",a886d7f2-6b3e-4fe8-a600-d89e5c42b9a8,"Veevus 10/0 Dark Pink",Veevus,thread,"10/0","dark pink","10/0",0,0
"thread||veevus||veevus 10/0||10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0",a9adf6f0-8354-4403-8b99-cb6119b8a607,"Veevus 10/0 Orange",Veevus,thread,"10/0","orange","10/0",0,0
"thread||veevus||veevus 10/0||10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0",c4e9ff63-ec80-494a-8513-81f459ed655b,"Veevus 10/0 Pale Pink",Veevus,thread,"10/0","pale pink","10/0",0,0
"thread||veevus||veevus 10/0||10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0",c624ae29-760c-427c-bfe3-29dbe8858577,"Veevus 10/0 Pink",Veevus,thread,"10/0","pink","10/0",0,0
"thread||veevus||veevus 10/0||10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0",c9faa8e2-6e2f-40c6-af6c-81913f2766ab,"Veevus 10/0 Light Olive",Veevus,thread,"10/0","light olive","10/0",0,0
"thread||veevus||veevus 10/0||10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0",cd40184f-f09d-405e-bdfe-c8692360349c,"Veevus 10/0 Fl. Green",Veevus,thread,"10/0","fl. green","10/0",0,0
"thread||veevus||veevus 10/0||10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0",dea02cc9-7b3d-4127-90a2-c7c4a398a0ab,"Veevus 10/0 Claret",Veevus,thread,"10/0","claret","10/0",0,0
"thread||veevus||veevus 10/0||10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0",f0600f8b-fc0c-4718-9040-b841ad4c424c,"Veevus 10/0 Black",Veevus,thread,"10/0","black","10/0",0,0
"thread||veevus||veevus 10/0||10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0",f32500aa-dd6e-4bab-9cf6-211df28d59c2,"Veevus 10/0 Dark Brown",Veevus,thread,"10/0","dark brown","10/0",0,0
"thread||veevus||veevus 10/0||10/0",1cf69579-e5f2-4740-9af9-6df62eff2b07,"Veevus 10/0",ffa1a6c0-314e-4570-8e3c-ac851799008d,"Veevus 10/0 Pale Red",Veevus,thread,"10/0","pale red","10/0",0,0
"flash||veevus||veevus iris thread||",009c951d-bfd5-48f5-8fa0-2087e55f048e,"Veevus Iris Thread",009c951d-bfd5-48f5-8fa0-2087e55f048e,"Veevus Iris Thread Purple",Veevus,flash,"","purple","",0,0
"flash||veevus||veevus iris thread||",009c951d-bfd5-48f5-8fa0-2087e55f048e,"Veevus Iris Thread",0544530d-147d-4370-a463-0d24e4a7c884,"Veevus Iris Thread Silver Snow",Veevus,flash,"","silver snow","",0,0
"flash||veevus||veevus iris thread||",009c951d-bfd5-48f5-8fa0-2087e55f048e,"Veevus Iris Thread",1926486e-1ece-426a-9e21-0cbe06742e86,"Veevus Iris Thread Olive",Veevus,flash,"","olive","",0,0
"flash||veevus||veevus iris thread||",009c951d-bfd5-48f5-8fa0-2087e55f048e,"Veevus Iris Thread",1e457786-e944-4d2e-9cb4-46ed61e8db89,"Veevus Iris Thread Aqua Green",Veevus,flash,"","aqua green","",0,0
"flash||veevus||veevus iris thread||",009c951d-bfd5-48f5-8fa0-2087e55f048e,"Veevus Iris Thread",52c803f0-3ef3-44d8-99d1-ce48a07f520e,"Veevus Iris Thread Peacock",Veevus,flash,"","peacock","",0,0
"flash||veevus||veevus iris thread||",009c951d-bfd5-48f5-8fa0-2087e55f048e,"Veevus Iris Thread",5451dcb8-ff16-49da-9f10-84a117d6fc21,"Veevus Iris Thread Shrimp Pink",Veevus,flash,"","shrimp pink","",0,0
"flash||veevus||veevus iris thread||",009c951d-bfd5-48f5-8fa0-2087e55f048e,"Veevus Iris Thread",576b3b84-a11e-4e1e-b63e-ba14a3c9ab6f,"Veevus Iris Thread Fl. Orange",Veevus,flash,"","fl. orange","",0,0
"flash||veevus||veevus iris thread||",009c951d-bfd5-48f5-8fa0-2087e55f048e,"Veevus Iris Thread",679a951e-d696-4798-af3e-1f1c568b676e,"Veevus Iris Thread Light Blue",Veevus,flash,"","light blue","",0,0
"flash||veevus||veevus iris thread||",009c951d-bfd5-48f5-8fa0-2087e55f048e,"Veevus Iris Thread",6caf4993-1190-44a3-b10a-ca1244691897,"Veevus Iris Thread Pink",Veevus,flash,"","pink","",0,0
"flash||veevus||veevus iris thread||",009c951d-bfd5-48f5-8fa0-2087e55f048e,"Veevus Iris Thread",721f5992-c631-4b99-a281-c4db2b07731e,"Veevus Iris Thread Blue",Veevus,flash,"","blue","",0,0
"flash||veevus||veevus iris thread||",009c951d-bfd5-48f5-8fa0-2087e55f048e,"Veevus Iris Thread",75db3c50-562a-41c7-90ab-af79b8740f1c,"Veevus Iris Thread Fl. Pink",Veevus,flash,"","fl. pink","",0,0
"flash||veevus||veevus iris thread||",009c951d-bfd5-48f5-8fa0-2087e55f048e,"Veevus Iris Thread",93a6270e-1630-4a2d-9b95-090f8477e704,"Veevus Iris Thread Fl. Yellow",Veevus,flash,"","fl. yellow","",0,0
"flash||veevus||veevus iris thread||",009c951d-bfd5-48f5-8fa0-2087e55f048e,"Veevus Iris Thread",9fceeea4-5ce0-4a14-b047-2ba3394cb446,"Veevus Iris Thread Tan",Veevus,flash,"","tan","",0,0
"flash||veevus||veevus iris thread||",009c951d-bfd5-48f5-8fa0-2087e55f048e,"Veevus Iris Thread",b242976e-d349-446e-9b83-6bd2404229d4,"Veevus Iris Thread Fl. Yellow Chartreuse",Veevus,flash,"","fl. yellow chartreuse","",0,0
"flash||veevus||veevus iris thread||",009c951d-bfd5-48f5-8fa0-2087e55f048e,"Veevus Iris Thread",b2f09932-d665-4922-88e0-5953b63d8d66,"Veevus Iris Thread Copper",Veevus,flash,"","copper","",0,0
"flash||veevus||veevus iris thread||",009c951d-bfd5-48f5-8fa0-2087e55f048e,"Veevus Iris Thread",c4dab620-3ec7-4feb-951f-6f6937783b6e,"Veevus Iris Thread Bonefish Tan",Veevus,flash,"","bonefish tan","",0,0
"flash||veevus||veevus iris thread||",009c951d-bfd5-48f5-8fa0-2087e55f048e,"Veevus Iris Thread",c6b0adf9-4aae-419f-abd6-64dab70974c7,"Veevus Iris Thread Pearl",Veevus,flash,"","pearl","",0,0
"flash||veevus||veevus iris thread||",009c951d-bfd5-48f5-8fa0-2087e55f048e,"Veevus Iris Thread",ce2a0ee8-b2d3-493d-8c03-b8bdec368fab,"Veevus Iris Thread Red",Veevus,flash,"","red","",0,0
"flash||veevus||veevus iris thread||",009c951d-bfd5-48f5-8fa0-2087e55f048e,"Veevus Iris Thread",e332846c-52a5-4dae-b8ee-d1f1671a97f6,"Veevus Iris Thread Gold",Veevus,flash,"","gold","",0,0
"flash||veevus||veevus iris thread||",009c951d-bfd5-48f5-8fa0-2087e55f048e,"Veevus Iris Thread",e88798ec-d2f4-4e06-8916-f2cdc4a93fb1,"Veevus Iris Thread Cream",Veevus,flash,"","cream","",0,0
"flash||veevus||veevus iris thread||",009c951d-bfd5-48f5-8fa0-2087e55f048e,"Veevus Iris Thread",f0e0018f-4192-465c-979a-75a59e457809,"Veevus Iris Thread Black Rainbow",Veevus,flash,"","black rainbow","",0,0
"flash||veevus||veevus iris thread||",009c951d-bfd5-48f5-8fa0-2087e55f048e,"Veevus Iris Thread",f2c58f71-246c-4714-9b60-7d9502b5a58f,"Veevus Iris Thread Smolt Blue",Veevus,flash,"","smolt blue","",0,0
"thread||veevus||veevus 16/0||16/0",0689b3c8-ad59-4a99-b8c7-9593cc3f7a0c,"Veevus 16/0",0689b3c8-ad59-4a99-b8c7-9593cc3f7a0c,"Veevus 16/0 Rust",Veevus,thread,"16/0","rust","16/0",0,0
"thread||veevus||veevus 16/0||16/0",0689b3c8-ad59-4a99-b8c7-9593cc3f7a0c,"Veevus 16/0",28e6a8cb-875b-432e-a302-bdc262b752ca,"Veevus 16/0 Light Olive",Veevus,thread,"16/0","light olive","16/0",0,0
"thread||veevus||veevus 16/0||16/0",0689b3c8-ad59-4a99-b8c7-9593cc3f7a0c,"Veevus 16/0",314b282e-a03c-4447-88f9-9c990da2f36a,"Veevus 16/0 Dun",Veevus,thread,"16/0","dun","16/0",0,0
"thread||veevus||veevus 16/0||16/0",0689b3c8-ad59-4a99-b8c7-9593cc3f7a0c,"Veevus 16/0",48dc2804-0f5f-40b4-8195-a8e0202fbdd9,"Veevus 16/0 Red",Veevus,thread,"16/0","red","16/0",0,0
"thread||veevus||veevus 16/0||16/0",0689b3c8-ad59-4a99-b8c7-9593cc3f7a0c,"Veevus 16/0",4e4de55b-af9e-432f-b842-d99637034687,"Veevus 16/0 Tan",Veevus,thread,"16/0","tan","16/0",0,0
"thread||veevus||veevus 16/0||16/0",0689b3c8-ad59-4a99-b8c7-9593cc3f7a0c,"Veevus 16/0",50d81b53-7db9-46d2-bac8-2d33b5866762,"Veevus 16/0 Olive",Veevus,thread,"16/0","olive","16/0",0,0
"thread||veevus||veevus 16/0||16/0",0689b3c8-ad59-4a99-b8c7-9593cc3f7a0c,"Veevus 16/0",50e6c364-2c07-4701-ac82-87f3e0fc2d54,"Veevus 16/0 Dark Tan",Veevus,thread,"16/0","dark tan","16/0",0,0
"thread||veevus||veevus 16/0||16/0",0689b3c8-ad59-4a99-b8c7-9593cc3f7a0c,"Veevus 16/0",54994fd1-4181-4b20-be0a-6962abffe3d6,"Veevus 16/0 Black",Veevus,thread,"16/0","black","16/0",0,0
"thread||veevus||veevus 16/0||16/0",0689b3c8-ad59-4a99-b8c7-9593cc3f7a0c,"Veevus 16/0",56973d28-1f86-4941-968b-944e685f5ebb,"Veevus 16/0 Pink",Veevus,thread,"16/0","pink","16/0",0,0
"thread||veevus||veevus 16/0||16/0",0689b3c8-ad59-4a99-b8c7-9593cc3f7a0c,"Veevus 16/0",69b50eee-55e8-4a34-a57b-f1a36904483f,"Veevus 16/0 Fl. Orange",Veevus,thread,"16/0","fl. orange","16/0",0,0
"thread||veevus||veevus 16/0||16/0",0689b3c8-ad59-4a99-b8c7-9593cc3f7a0c,"Veevus 16/0",6e161bf2-3462-4308-bba7-c7aa2cedf49d,"Veevus 16/0 Blue Winged Olive",Veevus,thread,"16/0","blue winged olive","16/0",0,0
"thread||veevus||veevus 16/0||16/0",0689b3c8-ad59-4a99-b8c7-9593cc3f7a0c,"Veevus 16/0",6e770ede-340f-487f-9d12-8c143ad08abc,"Veevus 16/0 Claret",Veevus,thread,"16/0","claret","16/0",0,0
"thread||veevus||veevus 16/0||16/0",0689b3c8-ad59-4a99-b8c7-9593cc3f7a0c,"Veevus 16/0",956bbdd0-f0e6-4a5e-8417-6424339184fd,"Veevus 16/0 White",Veevus,thread,"16/0","white","16/0",0,0
"thread||veevus||veevus 16/0||16/0",0689b3c8-ad59-4a99-b8c7-9593cc3f7a0c,"Veevus 16/0",a91c46b0-c215-40e2-abfc-0c626e9b0195,"Veevus 16/0 Gray",Veevus,thread,"16/0","gray","16/0",0,0
"thread||veevus||veevus 16/0||16/0",0689b3c8-ad59-4a99-b8c7-9593cc3f7a0c,"Veevus 16/0",a9a1ee33-275d-4a38-bd30-dc20d3ec9c23,"Veevus 16/0 Light Grey",Veevus,thread,"16/0","light grey","16/0",0,0
"thread||veevus||veevus 16/0||16/0",0689b3c8-ad59-4a99-b8c7-9593cc3f7a0c,"Veevus 16/0",af33c560-94f3-4887-b371-15c747e77bee,"Veevus 16/0 Fl. Yellow Chartreuse",Veevus,thread,"16/0","fl. yellow chartreuse","16/0",0,0
"thread||veevus||veevus 16/0||16/0",0689b3c8-ad59-4a99-b8c7-9593cc3f7a0c,"Veevus 16/0",c4a51b09-ec7c-4b9d-9aa8-dd8769135157,"Veevus 16/0 Sunburst Yellow",Veevus,thread,"16/0","sunburst yellow","16/0",0,0
"thread||veevus||veevus 16/0||16/0",0689b3c8-ad59-4a99-b8c7-9593cc3f7a0c,"Veevus 16/0",c5c82fa1-4837-4bd1-b587-43bbb44aa337,"Veevus 16/0 Brown",Veevus,thread,"16/0","brown","16/0",0,0
"thread||veevus||veevus 16/0||16/0",0689b3c8-ad59-4a99-b8c7-9593cc3f7a0c,"Veevus 16/0",d7ef5c8b-382b-4547-9a78-5ade3e2aca6d,"Veevus 16/0 Light Cahill",Veevus,thread,"16/0","light cahill","16/0",0,0
"thread||veevus||veevus 16/0||16/0",0689b3c8-ad59-4a99-b8c7-9593cc3f7a0c,"Veevus 16/0",f45f8032-7062-4092-8aae-edefe5c1ad7b,"Veevus 16/0 Fl. Green",Veevus,thread,"16/0","fl. green","16/0",0,0
"thread||veevus||veevus 16/0||16/0",0689b3c8-ad59-4a99-b8c7-9593cc3f7a0c,"Veevus 16/0",f547c52a-abb5-4dc2-b833-16319ca5bfb6,"Veevus 16/0 Olive Dun",Veevus,thread,"16/0","olive dun","16/0",0,0
"thread||veevus||veevus 14/0||14/0",065f573f-81ab-4c3d-877e-49a8c56f0a5b,"Veevus 14/0",065f573f-81ab-4c3d-877e-49a8c56f0a5b,"Veevus 14/0 White",Veevus,thread,"14/0","white","14/0",0,0
"thread||veevus||veevus 14/0||14/0",065f573f-81ab-4c3d-877e-49a8c56f0a5b,"Veevus 14/0",187e415f-a001-41e7-a68a-e268d2be7e2c,"Veevus 14/0 Dark Brown",Veevus,thread,"14/0","dark brown","14/0",0,0
"thread||veevus||veevus 14/0||14/0",065f573f-81ab-4c3d-877e-49a8c56f0a5b,"Veevus 14/0",1d0b7951-8756-4d89-b341-f235de334cf7,"Veevus 14/0 Pale Green",Veevus,thread,"14/0","pale green","14/0",0,0
"thread||veevus||veevus 14/0||14/0",065f573f-81ab-4c3d-877e-49a8c56f0a5b,"Veevus 14/0",3ef008a4-7dc7-4cfe-9179-b7ab1997837f,"Veevus 14/0 Fl. Orange",Veevus,thread,"14/0","fl. orange","14/0",0,0
"thread||veevus||veevus 14/0||14/0",065f573f-81ab-4c3d-877e-49a8c56f0a5b,"Veevus 14/0",413ed351-d277-4a1e-b895-6dd61efc99aa,"Veevus 14/0 Brown",Veevus,thread,"14/0","brown","14/0",0,0
"thread||veevus||veevus 14/0||14/0",065f573f-81ab-4c3d-877e-49a8c56f0a5b,"Veevus 14/0",4509c347-e2e7-47b4-b471-db936fe8a723,"Veevus 14/0 Claret",Veevus,thread,"14/0","claret","14/0",0,0
"thread||veevus||veevus 14/0||14/0",065f573f-81ab-4c3d-877e-49a8c56f0a5b,"Veevus 14/0",4884f63f-4bc7-4f42-b89d-37441aab8363,"Veevus 14/0 Tan",Veevus,thread,"14/0","tan","14/0",0,0
"thread||veevus||veevus 14/0||14/0",065f573f-81ab-4c3d-877e-49a8c56f0a5b,"Veevus 14/0",664c68ca-d124-4f28-8547-b0acfab9ba98,"Veevus 14/0 Olive",Veevus,thread,"14/0","olive","14/0",0,0
"thread||veevus||veevus 14/0||14/0",065f573f-81ab-4c3d-877e-49a8c56f0a5b,"Veevus 14/0",66f15381-3005-4d76-a2c0-9b41de2973f0,"Veevus 14/0 Dun",Veevus,thread,"14/0","dun","14/0",0,0
"thread||veevus||veevus 14/0||14/0",065f573f-81ab-4c3d-877e-49a8c56f0a5b,"Veevus 14/0",7b2c5de2-115b-4d1f-9708-a636e9d501c0,"Veevus 14/0 Rusty Brown",Veevus,thread,"14/0","rusty brown","14/0",0,0
